age,employment_years,annual_income_inr,loan_amount_inr,loan_tenure_months,interest_rate_pct,credit_score,num_existing_loans,dti_ratio,ltv_ratio,has_collateral,bureau_enquiries_6m,missed_payments_2y,savings_account_balance_inr,ltv_ratio_missing,high_missed_payments,app_month,app_quarter,app_days_since_ref,loan_to_income_ratio,dti_credit_risk,income_per_year_employed,monthly_income,emi_burden_ratio,credit_enquiry_risk,repayment_risk_score,loan_to_savings_ratio,savings_buffer_months,loan_per_month,age_employment_gap,credit_band,dti_band,gender_Male,education_Graduate,education_No_Formal,education_Post_Graduate,education_Undergraduate,state_DL,state_GJ,state_KA,state_MH,state_RJ,state_TN,state_TS,state_UP,state_WB,urban_rural_Semi_Urban,urban_rural_Urban,employment_type_Government,employment_type_Retired,employment_type_Salaried,employment_type_Self_Employed,loan_type_Education_Loan,loan_type_Gold_Loan,loan_type_Home_Loan,loan_type_MSME_Loan,loan_type_Personal_Loan
39,20,1785626,4142531,120,8.6,889,3,0.599,-1.0,0,0,0,185898,1,0,3,1,61,2.3199307582154614,0.4716535433070866,85029.80952380953,148802.16666666666,0.19951281614750585,0.0,0.0,22.28377237101867,1.2492879295803518,34235.79338842975,19,4.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,10,485430,325549,240,10.2,692,2,0.31,0.521,1,1,0,329206,0,0,7,3,568,0.6706390815584501,0.31358381502890176,44130.0,40452.5,0.06840363627374639,1.01053847264328,1.01053847264328,0.9888884501240861,8.137886709431816,1350.8257261410788,24,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
39,27,1739352,4115601,84,19.71,787,3,0.54,-1.0,0,6,2,472209,1,0,8,3,220,2.366167764680315,0.48030495552731894,62119.71428571428,144946.0,0.46636871701380506,5.331979179890822,10.663958359781644,8.71561593358887,3.25780457684533,48418.83529411765,12,3.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47,3,1956514,1657733,84,8.52,845,4,0.092,-1.0,0,6,0,248876,1,0,8,3,592,0.8472886739943215,0.07621301775147929,489128.5,163042.83333333334,0.07218858916262805,4.966300106420717,4.966300106420717,6.6608525496530415,1.5264361424279564,19502.741176470587,44,4.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
61,1,2697309,2859972,240,18.25,587,3,0.336,-1.0,0,0,0,142288,1,0,6,2,536,1.0603052670994435,0.4006814310051108,1348654.5,224775.75,0.19350492210604522,0.0,0.0,20.09974066863918,0.6330192068352265,11867.103734439834,60,0.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
43,14,634303,3626080,120,21.9,675,2,0.184,-1.0,0,7,1,46965,1,0,4,2,458,5.716627989103017,0.1908148148148148,42286.86666666667,52858.583333333336,1.2519198190173653,7.251738937398254,10.359627053426076,77.20648980113273,0.8884860045876259,29967.603305785124,29,1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
50,22,1398843,2094299,60,12.82,798,2,0.564,0.708,1,0,0,43274,0,0,6,2,178,1.4971640869174834,0.49473684210526314,60819.260869565216,116570.25,0.19193492663642764,0.0,0.0,48.39512420566147,0.3712236078793013,34332.770491803276,28,3.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
23,8,1814498,667942,60,20.79,569,2,0.512,0.613,1,2,1,376085,0,0,8,3,601,0.3681137327714151,0.6298769771528998,201610.88888888888,151208.16666666666,0.07653038109462058,2.4574337370545902,6.143584342636475,1.7760352685290066,2.4871838678210647,10949.868852459016,15,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,22,1162247,837297,84,19.74,892,3,0.392,-1.0,0,0,4,97822,1,0,9,3,261,0.7204116505255332,0.30762331838565027,50532.47826086957,96853.91666666667,0.14220791389870932,0.0,9.409656099473509,8.559306093658956,1.0099848656796806,9850.552941176471,2,4.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
64,11,979126,1965497,240,9.25,707,4,0.077,-1.0,0,4,1,454371,1,0,6,2,535,2.00739740605662,0.07623762376237624,81593.83333333333,81593.83333333333,0.18568217401428605,3.9564787339268057,6.923837784371909,4.3257441039500675,5.568624647393933,8155.589211618258,53,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
56,10,1428744,4060781,48,14.82,830,2,0.569,-1.0,0,0,0,274332,1,0,11,4,305,2.8422013725332373,0.4798795180722891,129885.81818181818,119062.0,0.42121100047873816,0.0,0.0,14.802378860727655,2.3040911114284035,82873.08163265306,46,4.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50,16,1459830,1769830,60,19.65,600,1,0.182,-1.0,0,5,3,45007,1,0,2,1,37,1.212352662739728,0.21233333333333335,85872.35294117648,121652.5,0.2382255031708911,5.82653570834027,16.314299983352758,39.322564877355134,0.3699605847756127,29013.60655737705,34,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,11,1755475,1878145,240,10.32,844,0,0.259,-1.0,0,0,1,85586,1,0,7,3,553,1.0698779134548122,0.21481042654028437,146289.58333333334,146289.58333333334,0.11041070882324963,0.0,2.486089736000947,21.94427892086415,0.5850410740723229,7793.132780082988,19,4.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
54,12,1367264,4225615,12,16.2,740,1,0.223,0.465,0,6,0,44599,0,0,7,3,211,3.090560352236033,0.21094594594594596,105174.15384615384,113938.66666666667,0.5006667490689517,5.6703118671526935,5.6703118671526935,94.74473094170403,0.39142645669199194,325047.3076923077,42,2.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41,7,1250639,3062626,240,19.67,585,4,0.445,-1.0,0,2,4,270895,1,0,8,3,240,2.4488469903409453,0.5324786324786325,156329.875,104219.91666666667,0.48168396635032473,2.3903022024927436,16.732115417449204,11.30554161006438,2.5992383166846706,12707.991701244813,34,0.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40,0,371113,3593857,60,17.2,696,1,0.535,-1.0,0,2,2,350120,1,0,4,2,461,9.683970424182327,0.5380747126436781,371113.0,30926.083333333332,1.6655935439541933,2.0094732309458876,8.03789292378355,10.264614233365037,11.320821825530482,58915.688524590165,40,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
25,11,715151,4468001,48,10.3,861,2,0.532,-1.0,1,0,0,329506,1,0,5,2,121,6.247624281271674,0.43252032520325207,59595.916666666664,59595.916666666664,0.6434954031458564,0.0,0.0,13.559654271381184,5.52891019250157,91183.69387755102,14,4.0,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,9,2791500,854161,12,12.66,868,4,0.18,-1.0,1,3,1,143260,1,0,7,3,203,0.3059862776334309,0.14516129032258063,279150.0,232625.0,0.03873771010119247,2.4174053182917006,4.834810636583401,5.96227165802277,0.6158382983845314,65704.69230769231,26,4.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47,9,1813487,4334484,24,11.35,783,1,0.242,0.617,0,5,1,445272,0,0,2,1,56,2.390136576586115,0.21634738186462324,181348.7,151123.91666666666,0.27127885595746126,4.465994640806431,7.145591425290291,9.734441567308146,2.9463837586896933,173379.36,38,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21,16,906072,4371334,24,21.51,573,4,0.649,-1.0,0,3,0,385666,1,0,7,3,198,4.824483237001875,0.7928446771378709,53298.35294117647,75506.0,1.0377337458778657,3.6604497123932367,3.6604497123932367,11.334477671151538,5.107685380163429,174853.36,5,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
52,2,2365912,831311,48,11.85,817,1,0.601,0.723,1,4,0,486891,0,0,9,3,261,0.3513700630581091,0.5149326805385557,788637.3333333334,197159.33333333334,0.04163715888591519,3.424238718356366,3.424238718356366,1.7073827460709972,2.469518040308987,16965.530612244896,50,4.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56,15,1712887,1967679,12,16.1,766,3,0.196,-1.0,0,7,0,195635,1,0,6,2,535,1.1487493636478274,0.17911227154046996,107055.4375,142740.58333333334,0.18494745983271635,6.391026477109691,6.391026477109691,10.057857449549163,1.3705536637011289,151359.92307692306,41,3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51,2,1259633,3084472,12,9.33,824,1,0.075,-1.0,0,1,1,496478,1,0,1,1,23,2.448704941276593,0.06371359223300971,419877.6666666667,104969.41666666667,0.22846217593052012,0.8487935006669093,3.395174002667637,6.212693789666834,4.729694477412287,237267.07692307694,49,4.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
45,21,2943286,543656,240,14.32,592,0,0.394,-1.0,0,5,0,52176,1,0,6,2,531,0.18471049544268023,0.46587837837837837,133785.72727272726,245273.83333333334,0.026450444093666356,5.905179686181879,5.905179686181879,10.419456848803112,0.2127246374645041,2255.8340248962654,24,0.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,0,2058244,4548032,12,8.03,846,4,0.13,0.65,1,2,0,296732,0,0,7,3,188,2.209665030159189,0.10756501182033097,2058244.0,171520.33333333334,0.1774351536446389,1.6534782095193103,1.6534782095193103,15.327017891505157,1.7300005441499988,349848.6153846154,35,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
41,19,799371,2787197,120,15.93,665,4,0.443,0.768,1,2,1,38172,0,0,11,4,305,3.4867333356684997,0.46631578947368424,39968.55,66614.25,0.5554289772236838,2.1030494216614093,5.257623554153523,73.01487962696146,0.5730219431736727,23034.685950413223,22,1.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
62,15,2555535,4771408,60,8.44,659,3,0.299,0.614,0,1,0,207711,0,0,10,4,656,1.867086982926478,0.31760242792109256,159720.9375,212961.25,0.15758146306837634,1.0610883735031076,1.0610883735031076,22.971267909413033,0.9753418739706216,78219.80327868853,47,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
58,12,1754535,924722,240,19.31,594,4,0.627,-1.0,1,4,0,393308,1,0,4,2,108,0.5270464669861433,0.7388888888888889,134964.23076923078,146211.25,0.10177203471893315,4.708256263662351,4.708256263662351,2.3511335870778445,2.689979806753538,3837.0207468879667,46,0.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
35,5,852130,83053,48,13.39,705,2,0.064,-1.0,1,0,0,366409,1,0,9,3,619,0.09746506112323106,0.06354609929078014,142021.66666666666,71010.83333333333,0.013050403219181782,0.0,0.0,0.22666684861221037,5.159830169150212,1694.9591836734694,30,2.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,17,2278397,3859750,240,18.39,648,1,0.216,-1.0,0,5,0,214567,1,0,9,3,246,1.6940631092548362,0.23333333333333334,126577.61111111111,189866.41666666666,0.31153670170720005,5.395406197009404,5.395406197009404,17.98846985571008,1.130088583744183,16015.560165975105,38,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,10,2801924,2445094,60,8.9,708,0,0.381,-1.0,0,8,0,488268,1,0,4,2,474,0.8726479117035609,0.3766949152542373,254720.36363636365,233493.66666666666,0.07766535923732734,7.901792013545931,7.901792013545931,5.007678144629293,2.0911312749470365,40083.50819672131,24,2.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
65,18,1608436,2354051,12,17.38,703,2,0.237,-1.0,0,6,2,201351,1,0,4,2,467,1.4635643174087638,0.23598862019914651,84654.52631578948,134036.33333333334,0.25436573877427177,5.968452465539293,11.936904931078587,11.691222337001868,1.502200879356995,181080.84615384616,47,2.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,15,1955827,1908602,120,13.26,820,2,0.337,-1.0,0,8,3,263451,1,0,6,2,153,0.9758537049270182,0.28768292682926827,122239.1875,162985.58333333334,0.1293974735139242,6.823443401973925,14.49981722919459,7.244591045048054,1.6163968506610207,15773.570247933885,22,4.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,11,2011068,2222302,180,15.55,724,0,0.171,-1.0,0,4,0,215134,1,0,4,2,113,1.105035182780899,0.1653314917127072,167589.0,167589.0,0.1718320310479941,3.863667724575687,3.863667724575687,10.329802217212448,1.2836923444119577,12277.911602209944,31,2.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
43,14,2391761,2479391,180,12.5,706,1,0.457,-1.0,0,6,2,494783,1,0,6,2,522,1.036637842728499,0.45311614730878186,159450.73333333334,199313.41666666666,0.12957913439109814,5.94311589075987,11.88623178151974,5.011057350278101,2.48242454446973,13698.292817679558,29,2.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
43,17,2653761,260056,12,15.04,835,2,0.567,-1.0,0,4,1,81270,1,0,5,2,506,0.09799522338476473,0.47532934131736526,147431.16666666666,221146.75,0.014738420505446397,3.350484623668781,5.863348091420367,3.1998621894648767,0.3674918691236967,20004.30769230769,26,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
33,6,1695072,4953501,48,17.63,802,3,0.295,0.578,0,3,0,441215,0,0,5,2,145,2.922293612133519,0.2574812967581047,242153.14285714287,141256.0,0.5151970205016388,2.6161704248162456,2.6161704248162456,11.226929667101828,3.1234912252136176,101091.85714285714,27,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24,5,517406,4448560,48,11.33,821,0,0.174,-1.0,0,3,0,21684,1,0,3,1,74,8.597796318952005,0.14835566382460413,86234.33333333333,43117.166666666664,0.9741096135039755,2.5556772544724353,2.5556772544724353,205.14456997924833,0.5028970774113,90786.9387755102,19,4.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,27,1965864,2188332,240,9.21,844,1,0.336,-1.0,0,1,1,17090,1,0,3,1,439,1.1131649426588295,0.2786729857819905,70209.42857142857,163822.0,0.10252191755736374,0.8286965786669824,3.3147863146679297,128.04002106371775,0.10431990624027151,9080.215767634854,-4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54,17,994559,845999,60,8.52,603,4,0.48,-1.0,0,7,0,46276,1,0,4,2,466,0.8506264076576576,0.5572139303482587,55253.27777777778,82879.91666666667,0.07247256837370081,8.116614212357131,8.116614212357131,18.281198003327788,0.5583432454797093,13868.83606557377,37,0.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22,8,1206386,601879,84,21.45,772,3,0.244,-1.0,0,3,1,244412,1,0,10,4,300,0.49891038282076977,0.2212435233160622,134042.88888888888,100532.16666666667,0.10701530133504861,2.717742979163971,5.435485958327942,2.462549046081837,2.4311578765879918,7080.929411764706,14,3.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,1,613952,3994041,180,7.72,806,4,0.407,-1.0,0,7,1,15791,1,0,4,2,96,6.505450742972182,0.3534739454094292,306976.0,51162.666666666664,0.5022117993888893,6.0741291682161895,8.677327383165986,252.91546352583586,0.30863698848792437,22066.524861878454,38,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26,21,2327320,3777735,120,17.37,831,4,0.406,-1.0,0,7,1,53744,1,0,11,4,312,1.6232118388481864,0.3419975932611312,105787.27272727272,193943.33333333334,0.28195056377861005,5.891547432968619,8.416496332812313,70.28998046329892,0.2771104423434215,31220.95041322314,5,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
57,5,2853392,2886784,48,18.63,614,1,0.497,-1.0,0,0,3,437532,1,0,12,4,364,1.0117022085636294,0.5666123778501628,475565.3333333333,237782.66666666666,0.1884793948561087,0.0,10.248901903367496,6.5978657609826,1.840042279326727,58913.95918367347,52,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
29,4,1755824,4315784,84,16.79,883,2,0.549,-1.0,0,5,0,119229,1,0,12,4,358,2.457980721313343,0.4352208380520952,351164.8,146318.66666666666,0.41269237764802635,3.96062011995021,3.96062011995021,36.19713159439738,0.8148528678076996,50773.92941176471,25,4.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
45,21,2452784,2580059,60,8.12,603,0,0.246,-1.0,0,5,2,462397,1,0,12,4,360,1.0518895867350786,0.2855721393034826,111490.18181818182,204398.66666666666,0.08541305139114709,5.797581580255094,12.754679476561206,5.579736504050623,2.262219931865512,42296.04918032787,24,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,10,2084420,3187283,84,17.03,620,4,0.432,-1.0,1,3,2,462883,1,0,12,4,352,1.5290975287621837,0.48774193548387096,189492.72727272726,173701.66666666666,0.2604039349328738,3.3832769453842437,10.14983083615273,6.88570570596521,2.664800770665582,37497.44705882353,25,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,2257245,886805,84,16.93,900,0,0.113,-1.0,0,6,1,474448,1,0,1,1,15,0.39287033845668573,0.08788888888888889,564311.25,188103.75,0.06651262417172701,4.663039857888309,6.994559786832464,1.8691260809907915,2.522254222713674,10433.0,55,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
37,25,596504,688732,120,9.92,865,1,0.302,-1.0,0,2,5,222608,1,0,12,4,334,1.1546122832164023,0.24439306358381502,22942.46153846154,49708.666666666664,0.11453542637582229,1.6171884024488854,13.746101420815526,3.093909051296219,4.4781632009870656,5692.0,12,4.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
33,21,975898,850475,12,17.54,755,2,0.356,-1.0,0,4,0,144073,1,0,6,2,175,0.8714785034107013,0.33006622516556294,44359.0,81324.83333333333,0.15285560656208053,3.7051740108508673,3.7051740108508673,5.903042880741841,1.7715527046551425,65421.153846153844,12,3.0,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
56,21,2456973,2559047,60,14.8,852,3,0.38,-1.0,0,3,0,140176,1,0,4,2,116,1.0415441921648336,0.31220657276995306,111680.59090909091,204747.75,0.1541478503124765,2.462765333646066,2.462765333646066,18.25582656213216,0.6846244482567049,41951.59016393442,35,4.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
57,4,848318,1012392,60,12.31,751,3,0.295,-1.0,0,1,0,198670,1,0,8,3,222,1.193409554660452,0.2749667110519307,169663.6,70693.16666666667,0.14690681126448435,0.931222562192364,0.931222562192364,5.0958217354319455,2.810274303631841,16596.590163934427,53,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
25,29,2174264,1309217,120,10.01,803,3,0.212,-1.0,0,6,6,480212,1,0,7,3,571,0.602142333156262,0.1848069738480697,72475.46666666666,181188.66666666666,0.06027414261114965,5.225830533781262,20.903322135125048,2.7263256096773723,2.650327741280316,10819.97520661157,-4,4.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53,10,773061,3980003,24,14.28,563,3,0.362,-1.0,0,5,2,311595,1,0,8,3,602,5.148361968380285,0.450088809946714,70278.27272727272,64421.75,0.7351756281748295,6.208976405889658,13.659748092957248,12.772959216421263,4.836723052027428,159200.12,43,0.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,6,1181712,2663422,24,14.64,878,3,0.112,-1.0,0,4,3,194308,1,0,5,2,137,2.2538653632480985,0.08929384965831436,168816.0,98476.0,0.32996281771378083,3.1865255491066353,10.356208034596564,13.707146864015563,1.9731307818069195,106536.88,35,4.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
31,19,375637,523663,180,14.24,793,0,0.069,-1.0,1,1,0,336864,1,0,4,2,111,1.3940629009844585,0.0609079445145019,18781.85,31303.083333333332,0.19850874406693483,0.8819453193901979,0.8819453193901979,1.5545188725453818,10.761024254024369,2893.1657458563536,12,3.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,10,709065,764961,24,17.23,889,2,0.152,-1.0,1,0,0,345470,1,0,4,2,102,1.0788290511743617,0.11968503937007874,64460.454545454544,59088.75,0.18587936190286813,0.0,0.0,2.2142553209965525,5.846530066551305,30598.44,34,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
52,21,2571942,4118431,48,16.61,672,2,0.356,0.795,0,8,1,119703,0,0,5,2,148,1.6012917082532545,0.37083333333333335,116906.45454545454,214328.5,0.2659734151932733,8.324661810613945,11.446409989594173,34.405124306623,0.5584998798578824,84049.61224489796,31,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
60,0,847943,3461229,240,9.91,799,0,0.128,-1.0,0,7,1,119581,1,0,6,2,535,4.081907531629447,0.11214017521902378,847943.0,70661.91666666667,0.40451178883313377,6.127297736651244,8.75328248093035,28.94439798631901,1.6922737645275987,14361.946058091286,60,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
37,1,1685855,2399276,24,10.04,844,0,0.121,0.843,1,6,3,218914,0,0,3,1,448,1.4231796784541504,0.10035545023696682,842927.5,140487.91666666666,0.14288630740147354,4.972179472001894,12.430448680004737,10.95985199735057,1.5582296824126696,95971.04,36,4.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,18,1602309,2988167,60,19.5,552,4,0.3,-1.0,0,2,2,242069,1,0,7,3,563,1.864911908432201,0.3804347826086956,84332.05263157895,133525.75,0.363655325618275,2.5330197213678307,10.132078885471323,12.34422687652332,1.8128876798094764,48986.34426229508,4,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,8,753298,3745035,60,12.79,816,2,0.478,-1.0,0,0,2,106871,1,0,9,3,249,4.971511975988286,0.4100490196078431,83699.77777777778,62774.833333333336,0.6358470968127331,0.0,5.142647238888209,35.042246799910174,1.7024226414092472,61394.016393442624,29,4.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50,25,1976618,4650401,24,20.13,661,4,0.577,-1.0,0,0,1,257065,1,0,2,1,42,2.3527047954107494,0.6110438729198184,76023.76923076923,164718.16666666666,0.4735968397221534,0.0,3.173643645156415,18.090299767374916,1.5606259138027856,186016.04,25,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,11,2780473,2663547,36,20.06,795,3,0.229,-1.0,1,3,0,255578,1,0,7,3,186,0.9579470982285754,0.2016352201257862,231706.08333333334,231706.08333333334,0.19216342767538758,2.639185622722132,2.639185622722132,10.421619147113026,1.103021954802849,71987.75675675676,35,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
56,7,2519430,4550106,60,20.93,802,4,0.591,-1.0,0,4,0,405406,1,0,11,4,305,1.806005403601051,0.5158354114713217,314928.75,209952.5,0.37799528062166143,3.4882272330883275,3.4882272330883275,11.223550654034094,1.9309323254911206,74591.90163934426,49,4.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
40,13,298492,478648,120,10.81,685,2,0.53,-1.0,1,2,1,84443,1,0,5,2,498,1.6035484919244338,0.5416058394160584,21320.85714285714,24874.333333333332,0.17333720419156862,2.0417092022750474,5.104273005687618,5.668229832788594,3.394647977916544,3955.7685950413224,27,2.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
63,11,991333,3776035,120,18.84,610,1,0.138,0.496,1,1,2,79553,0,0,7,3,559,3.8090441768364647,0.15836065573770494,82611.08333333333,82611.08333333333,0.7176159601349683,1.1462256427050925,8.023579498935648,47.46505518264323,0.9629705097619901,31206.900826446283,52,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,13,1429315,3022211,180,9.64,813,3,0.339,-1.0,0,7,0,171548,1,0,4,2,467,2.114445650926737,0.2918819188191882,102093.92857142857,119109.58333333333,0.2038309920682951,6.021875384048175,6.021875384048175,17.617188092032013,1.4402414562937662,16697.298342541435,22,4.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,14,1831401,4585990,12,12.99,820,0,0.583,0.738,1,5,0,16762,0,0,7,3,566,2.5040870327759825,0.49768292682926824,122093.4,152616.75,0.3252789518257215,4.264652126233703,4.264652126233703,273.5781184752133,0.10982995097228206,352768.46153846156,12,4.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
29,26,2663143,1092754,120,21.15,751,4,0.522,-1.0,0,5,0,113712,1,0,10,4,662,0.4103247890463302,0.4865512649800266,98634.92592592593,221928.58333333334,0.08678333442852555,4.65611281096182,4.65611281096182,9.609754381645018,0.5123787387515935,9031.02479338843,3,3.0,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
65,16,692004,50930,12,21.6,603,0,0.244,-1.0,0,8,0,240539,1,0,6,2,174,0.0735977341204182,0.28325041459369815,40706.117647058825,57667.0,0.01589685787611847,9.27613052840815,9.27613052840815,0.21173193647626173,4.1711000901713255,3917.6923076923076,49,0.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
